id	url_id	quote	newquote	url_site_id
78	timeline_new_197	Кроме того, к вечеру этого дня как будто все соединилось для того, чтобы повергнуть в тревогу и                    беспокойство петербургских жителей: присоединилась еще одна страшная новость. Графиня Елена Безухова                    скоропостижно умерла от этой страшной болезни, которую так приятно было выговаривать. Официально в                    больших обществах все говорили, что графиня Безухова умерла от страшного припадка<a                            href="ref://#ref_t4_id11" class="a addcontent">angine pectorale</a>, но в интимных кружках                    рассказывали подробности о том, как                    <a href="ref://#ref_t4_id12" class="a addcontent">le médecin intime de la Reine d'Espagne</a>                    предписал Элен небольшие дозы какого-то лекарства для произведения известного действия; но как Элен,                    мучимая тем, что старый граф подозревал ее, и тем, что муж, которому она писала (этот несчастный                    развратный Пьер), не отвечал ей, вдруг приняла огромную дозу выписанного ей лекарства и умерла в                    мучениях, прежде чем могли подать помощь. Рассказывали, что князь Василий и старый граф взялись было                    за итальянца; но итальянец показал такие записки от несчастной покойницы, что его тотчас же                    отпустили.	Кроме того, к вечеру этого дня как будто все соединилось для того, чтобы повергнуть в тревогу и беспокойство петербургских жителей: присоединилась еще одна страшная новость. Графиня Елена Безухова скоропостижно умерла от этой страшной болезни, которую так приятно было выговаривать. Официально в больших обществах все говорили, что графиня Безухова умерла от страшного припадка, но в интимных кружках рассказывали подробности о том, как le medecin intime de la Reine d'Espagne.	time_tom_4p_1c_2f_1026
79	timeline_new_198	 <p id="p38">Получив это донесение, государь послал с князем Волконским следующий рескрипт Кутузову:</p>      <p id="p39">'Князь Михаил Иларионович! С 29 августа не имею я никаких донесений от вас. Между тем от 1-го сентября получил я через Ярославль, от московского главнокомандующего, печальное известие, что вы решились с армиею оставить Москву. Вы сами можете вообразить действие, какое произвело на меня это известие, а молчание ваше усугубляет мое удивление. Я отправляю с сим генерал-адъютанта князя Волконского, дабы узнать от вас о положении армии и о побудивших вас причинах к столь печальной решимости'.</p>	Князь Михаил Иларионович! С 29 августа не имею я никаких донесений от вас. Между тем от 1-го сентября получил я через Ярославль, от московского главнокомандующего, печальное известие, что вы решились с армиею оставить Москву. Вы сами можете вообразить действие, какое произвело на меня это известие, а молчание ваше усугубляет мое удивление. Я отправляю с сим генерал-адъютанта князя Волконского, дабы узнать от вас о положении армии и о побудивших вас причинах к столь печальной решимости'.	time_tom_4p_1c_2f_1027
80	timeline_new_200	<p id="p260">С той минуты, как Пьер увидал это страшное убийство, совершенное людьми, не хотевшими этого делать, в душе его как будто вдруг выдернута была та пружина, на которой все держалось и представлялось живым, и все завалилось в кучу бессмысленного сора. В нем, хотя он и не отдавал себе отчета, уничтожилась вера и в благоустройство мира, и в человеческую, и в свою душу, и в бога. Это состояние было испытываемо Пьером прежде, но никогда с такою силой, как теперь. Прежде, когда на Пьера находили такого рода сомнения, - сомнения эти имели источником собственную вину. И в самой глубине души Пьер тогда чувствовал, что от того отчаяния и тех сомнений было спасение в самом себе. Но теперь он чувствовал, что не его вина была причиной того, что мир завалился в его глазах и остались одни бессмысленные развалины. Он чувствовал, что возвратиться к вере в жизнь - не в его власти.</p>	С той минуты, как Пьер увидал это страшное убийство, совершенное людьми, не хотевшими этого делать, в душе его как будто вдруг выдернута была та пружина, на которой все держалось и представлялось живым, и все завалилось в кучу бессмысленного сора. В нем, хотя он и не отдавал себе отчета, уничтожилась вера и в благоустройство мира, и в человеческую, и в свою душу, и в бога. Это состояние было испытываемо Пьером прежде, но никогда с такою силой, как теперь. Прежде, когда на Пьера находили такого рода сомнения, - сомнения эти имели источником собственную вину. И в самой глубине души Пьер тогда чувствовал, что от того отчаяния и тех сомнений было спасение в самом себе. Но теперь он чувствовал, что не его вина была причиной того, что мир завалился в его глазах и остались одни бессмысленные развалины. Он чувствовал, что возвратиться к вере в жизнь - не в его власти.	time_tom_4p_1c_12f_1059
81	timeline_new_199	<p id="p300">В балагане, в который поступил Пьер и в котором он пробыл четыре недели, было двадцать три                    человека пленных солдат, три офицера и два чиновника.                </p>                <p id="p301">Все они потом как в тумане представлялись Пьеру, но Платон Каратаев остался навсегда в душе                    Пьера самым сильным и дорогим воспоминанием и олицетворением всего русского, доброго и круглого.                    Когда на другой день, на рассвете, Пьер увидал своего соседа, первое впечатление чего-то круглого                    подтвердилось вполне: вся фигура Платона в его подпоясанной веревкою французской шинели, в фуражке и                    лаптях, была круглая, голова была совершенно круглая, спина, грудь, плечи, даже руки, которые он                    носил, как бы всегда собираясь обнять что-то, были круглые; приятная улыбка и большие карие нежные                    глаза были круглые.                </p>	Все они потом как в тумане представлялись Пьеру, но Платон Каратаев остался навсегда в душе Пьера самым сильным и дорогим воспоминанием и олицетворением всего русского, доброго и круглого. Когда на другой день, на рассвете, Пьер увидал своего соседа, первое впечатление чего-то круглого подтвердилось вполне: вся фигура Платона в его подпоясанной веревкою французской шинели, в фуражке и лаптях, была круглая, голова была совершенно круглая, спина, грудь, плечи, даже руки, которые он носил, как бы всегда собираясь обнять что-то, были круглые; приятная улыбка и большие карие нежные глаза были круглые.	time_tom_4p_1c_13f_1064
82	timeline_new_201	 <p id="p340">Как только Наташа, сидевшая у изголовья князя Андрея узнала о приезде княжны Марьи, она тихо вышла из его комнаты теми быстрыми, как показалось княжне Марье, как будто веселыми шагами и побежала к ней.</p>      <p id="p341">На взволнованном лице ее, когда она вбежала в комнату, было только одно выражение - выражение любви, беспредельной любви к нему, к ней, ко всему тому, что было близко любимому человеку, выраженье жалости, страданья за других и страстного желанья отдать себя всю для того, чтобы помочь им. Видно было, что в эту минуту ни одной мысли о себе, о своих отношениях к нему не было в душе Наташи.</p>      <p id="p342">Чуткая княжна Марья с первого взгляда на лицо Наташи поняла все это и с горестным наслаждением плакала на ее плече.</p>	Чуткая княжна Марья с первого взгляда на лицо Наташи поняла все это и с горестным наслаждением плакала на ее плече.	time_tom_4p_1c_14f_1071
83	timeline_new_206	 <p id="p432">Последние дни и часы его прошли обыкновенно и просто. И княжна Марья и Наташа, не отходившие от него, чувствовали это. Они не плакали, не содрогались и последнее время, сами чувствуя это, ходили уже не за ним (его уже не было, он ушел от них), а за самым близким воспоминанием о нем - за его телом. Чувства обеих были так сильны, что на них не действовала внешняя, страшная сторона смерти, и они не находили нужным растравлять свое горе. Они не плакали ни при нем, ни без него, но и никогда не говорили про него между собой. Они чувствовали, что не могли выразить словами того, что они понимали.</p>      <p id="p433">Они обе видели, как он глубже и глубже, медленно и спокойно, опускался от них куда-то туда, и обе знали, что это так должно быть и что это хорошо.</p>	Последние дни и часы его прошли обыкновенно и просто. И княжна Марья и Наташа, не отходившие от него, чувствовали это. Они не плакали, не содрогались и последнее время, сами чувствуя это, ходили уже не за ним (его уже не было, он ушел от них), а за самым близким воспоминанием о нем - за его телом. Чувства обеих были так сильны, что на них не действовала внешняя, страшная сторона смерти, и они не находили нужным растравлять свое горе. Они не плакали ни при нем, ни без него, но и никогда не говорили про него между собой. Они чувствовали, что не могли выразить словами того, что они понимали. Они обе видели, как он глубже и глубже, медленно и спокойно, опускался от них куда-то туда, и обе знали, что это так должно быть и что это хорошо.	time_tom_4p_1c_16f_1081
84	timeline_new_210	 <p id="p446">Знаменитый фланговый марш состоял только в том, что русское войско, отступая все прямо назад по обратному направлению наступления, после того как наступление французов прекратилось, отклонилось от принятого сначала прямого направления и, не видя за собой преследования, естественно подалось в ту сторону, куда его влекло обилие продовольствия.</p>      <p id="p447">Если бы представить себе не гениальных полководцев во главе русской армии, но просто одну армию без начальников, то и эта армия не могла бы сделать ничего другого, кроме обратного движения к Москве, описывая дугу с той стороны, с которой было больше продовольствия и край был обильнее.</p>	Если бы представить себе не гениальных полководцев во главе русской армии, но просто одну армию без начальников, то и эта армия не могла бы сделать ничего другого, кроме обратного движения к Москве, описывая дугу с той стороны, с которой было больше продовольствия и край был обильнее.	time_tom_4p_2c_2f_1085
85	timeline_new_211	 <p id="p506">Ежели бы казаки преследовали французов, не обращая внимания на то, что было позади и вокруг них, они взяли бы и Мюрата, и все, что тут было. Начальники и хотели этого. Но нельзя было сдвинуть с места казаков, когда они добрались до добычи и пленных. Команды никто не слушал. Взято было тут же тысяча пятьсот человек пленных, тридцать восемь орудий, знамена и, что важнее всего для казаков, лошади, седла, одеяла и различные предметы. Со всем этим надо было обойтись, прибрать к рукам пленных, пушки, поделить добычу, покричать, даже подраться между собой: всем этим занялись казаки.</p>	Ежели бы казаки преследовали французов, не обращая внимания на то, что было позади и вокруг них, они взяли бы и Мюрата, и все, что тут было. Начальники и хотели этого. Но нельзя было сдвинуть с места казаков, когда они добрались до добычи и пленных. Команды никто не слушал. Взято было тут же тысяча пятьсот человек пленных, тридцать восемь орудий, знамена и, что важнее всего для казаков, лошади, седла, одеяла и различные предметы. Со всем этим надо было обойтись, прибрать к рукам пленных, пушки, поделить добычу, покричать, даже подраться между собой: всем этим занялись казаки.	time_tom_4p_2c_6f_1094
86	timeline_new_213	В ночь с 6-го на 7-е октября началось движение выступавших французов: ломались кухни, балаганы, укладывались повозки и двигались войска и обозы.В семь часов утра конвой французов, в походной форме, в киверах, с ружьями, ранцами и огромными мешками, стоял перед балаганами, и французский оживленный говор, пересыпаемый ругательствами, перекатывался по всей линии.	В ночь с 6-го на 7-е октября началось движение выступавших французов: ломались кухни, балаганы, укладывались повозки и двигались войска и обозы. В семь часов утра конвой французов, в походной форме, в киверах, с ружьями, ранцами и огромными мешками, стоял перед балаганами, и французский оживленный говор, пересыпаемый ругательствами, перекатывался по всей линии.	time_tom_4p_2c_13f_1114
87	timeline_new_204	 <p id="p658">В первых числах октября к Кутузову приезжал еще парламентер с письмом от Наполеона и предложением мира, обманчиво означенным из Москвы, тогда как Наполеон уже был недалеко впереди Кутузова, на старой Калужской дороге. Кутузов отвечал на это письмо так же, как на первое, присланное с Лористоном: он сказал, что о мире речи быть не может.</p>	В первых числах октября к Кутузову приезжал еще парламентер с письмом от Наполеона и предложением мира, обманчиво означенным из Москвы, тогда как Наполеон уже был недалеко впереди Кутузова, на старой Калужской дороге. Кутузов отвечал на это письмо так же, как на первое, присланное с Лористоном: он сказал, что о мире речи быть не может.	time_tom_4p_2c_15f_1121
88	timeline_new_216	Дохтуров идет к Малоярославцу, но Кутузов медлит со всей армией и отдает приказания об очищении Калуги, отступление за которую представляется ему весьма возможным. Кутузов везде отступает, но неприятель, не дожидаясь его отступления, бежит назад, в противную сторону. Историки Наполеона описывают нам искусный маневр его на Тарутино и Малоярославец и делают предположения о том, что бы было, если бы Наполеон успел проникнуть в богатые полуденные губернии. Но не говоря о том, что ничто не мешало Наполеону идти в эти полуденные губернии (так как русская армия давала ему дорогу), историки забывают то, что армия Наполеона не могла быть спасена ничем, потому что она в самой себе несла уже тогда неизбежные условия гибели.	Дохтуров идет к Малоярославцу, но Кутузов медлит со всей армией и отдает приказания об очищении Калуги, отступление за которую представляется ему весьма возможным. Кутузов везде отступает, но неприятель, не дожидаясь его отступления, бежит назад, в противную сторону. Историки Наполеона описывают нам искусный маневр его на Тарутино и Малоярославец и делают предположения о том, что бы было, если бы Наполеон успел проникнуть в богатые полуденные губернии. Но не говоря о том, что ничто не мешало Наполеону идти в эти полуденные губернии (так как русская армия давала ему дорогу), историки забывают то, что армия Наполеона не могла быть спасена ничем, потому что она в самой себе несла уже тогда неизбежные условия гибели.	time_tom_4p_2c_18f_1129
89	timeline_new_217	Наполеон, с своим сорокалетним брюшком, не чувствуя в себе уже прежней поворотливости и смелости, понял этот намек. И под влиянием страха, которого он набрался от казаков, тотчас же согласился с Мутоном и отдал, как говорят историки, приказание об отступлении назад на Смоленскую дорогу. То, что Наполеон согласился с Мутоном и что войска пошли назад, не доказывает того, что он приказал это, но что силы, действовавшие на всю армию, в смысле направления ее по Можайской дороге, одновременно действовали и на Наполеона.	Наполеон, с своим сорокалетним брюшком, не чувствуя в себе уже прежней поворотливости и смелости, понял этот намек. И под влиянием страха, которого он набрался от казаков, тотчас же согласился с Мутоном и отдал, как говорят историки, приказание об отступлении назад на Смоленскую дорогу. То, что Наполеон согласился с Мутоном и что войска пошли назад, не доказывает того, что он приказал это, но что силы, действовавшие на всю армию, в смысле направления ее по Можайской дороге, одновременно действовали и на Наполеона.	time_tom_4p_2c_18f_1130
90	timeline_new_220	 <p id="p722">Для французов, пошедших назад по старой Смоленской дороге, конечная цель родины была слишком отдалена, и ближайшая цель, та, к которой, в огромной пропорции усиливаясь в толпе, стремились все желанья и надежды, - была Смоленск. Не потому, чтобы люди знали, что в Смоленске было много провианту и свежих войск, не потому, чтобы им говорили это (напротив, высшие чины армии и сам Наполеон знали, что там мало провианта), но потому, что это одно могло им дать силу двигаться и переносить настоящие лишения. Они, и те, которые знали, и те, которые не знали, одинаково обманывая себя, как к обетованной земле, стремились к Смоленску.</p>	Для французов, пошедших назад по старой Смоленской дороге, конечная цель родины была слишком отдалена, и ближайшая цель, та, к которой, в огромной пропорции усиливаясь в толпе, стремились все желанья и надежды, - была Смоленск. Не потому, чтобы люди знали, что в Смоленске было много провианту и свежих войск, не потому, чтобы им говорили это (напротив, высшие чины армии и сам Наполеон знали, что там мало провианта), но потому, что это одно могло им дать силу двигаться и переносить настоящие лишения. Они, и те, которые знали, и те, которые не знали, одинаково обманывая себя, как к обетованной земле, стремились к Смоленску.	time_tom_4p_2c_19f_1131
91	timeline_new_221	  <p id="p729">Под Вязьмой Ермолов, Милорадович, Платов и другие, находясь в близости от французов, не могли воздержаться от желания отрезать и опрокинуть два французские корпуса. Кутузову, извещая его о своем намерении, они прислали в конверте, вместо донесения, лист белой бумаги.</p>      <p id="p730">И сколько ни старался Кутузов удержать войска, войска наши атаковали, стараясь загородить дорогу. Пехотные полки, как рассказывают, с музыкой и барабанным боем ходили в атаку и побили и потеряли тысячи людей.</p>      <p id="p731">Но отрезать - никого не отрезали и не опрокинули. И французское войско, стянувшись крепче от опасности, продолжало, равномерно тая, все тот же свой гибельный путь к Смоленску.</p>	  <p id="p729">Под Вязьмой Ермолов, Милорадович, Платов и другие, находясь в близости от французов, не могли воздержаться от желания отрезать и опрокинуть два французские корпуса. Кутузову, извещая его о своем намерении, они прислали в конверте, вместо донесения, лист белой бумаги.</p>      <p id="p730">И сколько ни старался Кутузов удержать войска, войска наши атаковали, стараясь загородить дорогу. Пехотные полки, как рассказывают, с музыкой и барабанным боем ходили в атаку и побили и потеряли тысячи людей.</p>      <p id="p731">Но отрезать - никого не отрезали и не опрокинули. И французское войско, стянувшись крепче от опасности, продолжало, равномерно тая, все тот же свой гибельный путь к Смоленску.</p>	time_tom_4p_2c_19f_1133
92	timeline_new_222	<p id="p791">- Г'остов! Петя! - крикнул в это время Денисов, пробежав поданный ему конверт. - Да как же ты не сказал,  кто ты? - И Денисов с улыбкой, обернувшись, протянул руку офицеру.</p>      <p id="p792">Офицер этот был Петя Ростов.</p>      <p id="p793">Во всю дорогу Петя приготавливался к тому, как он, как следует большому и офицеру, не намекая на прежнее знакомство, будет держать себя с Денисовым. Но как только Денисов улыбнулся ему, Петя тотчас же просиял, покраснел от радости и, забыв приготовленную официальность, начал рассказывать о том, как он проехал мимо французов, и как он рад, что ему дано такое поручение, и что он был уже в сражении под Вязьмой, и что там отличился один гусар.</p>      <p id="p794">- Ну, я г'ад тебя видеть,- перебил его Денисов, и лицо его приняло опять озабоченное выражение.</p>	13-го июня Наполеону подали небольшую чистокровную арабскую лошадь, и он сел и поехал галопом к одному из мостов через Неман, непрестанно оглушаемый восторженными криками, которые он, очевидно, переносил только потому, что нельзя было запретить им криками этими выражать свою любовь к нему; но крики эти, сопутствующие ему везде, тяготили его и отвлекали его от военной заботы, охватившей его с того времени, как он присоединился к войску. Он проехал по одному из качавшихся на лодках мостов на ту сторону, круто повернул влево и галопом поехал по направлению к Ковно, предшествуемый замиравшими от счастия, восторженными гвардейскими конными егерями, расчищая дорогу по войскам, скакавшим впереди его. Подъехав к широкой реке Вилии, он остановился подле польского уланского полка, стоявшего на берегу.	time_tom_4p_3c_4f_1145
93	timeline_new_224	 <p id="p1010">- Подождать?.. Ураааа!.. - закричал Петя и, не медля ни одной минуты, поскакал к тому месту, откуда слышались выстрелы и где гуще был пороховой дым. Послышался залп, провизжали пустые и во что-то шлепнувшие пули. Казаки и Долохов вскакали вслед за Петей в ворота дома. Французы в колеблющемся густом дыме одни бросали оружие и выбегали из кустов навстречу казакам, другие бежали под гору к пруду. Петя скакал на своей лошади вдоль по барскому двору и, вместо того чтобы держать поводья, странно и быстро махал обеими руками и все дальше и дальше сбивался с седла на одну сторону. Лошадь, набежав на тлевший в утреннем свете костер, уперлась, и Петя тяжело упал на мокрую землю. Казаки видели, как быстро задергались его руки и ноги, несмотря на то, что голова его не шевелилась. Пуля пробила ему голову.</p>	- Подождать?.. Ураааа!.. - закричал Петя и, не медля ни одной минуты, поскакал к тому месту, откуда слышались выстрелы и где гуще был пороховой дым. Послышался залп, провизжали пустые и во что-то шлепнувшие пули. Казаки и Долохов вскакали вслед за Петей в ворота дома. Французы в колеблющемся густом дыме одни бросали оружие и выбегали из кустов навстречу казакам, другие бежали под гору к пруду. Петя скакал на своей лошади вдоль по барскому двору и, вместо того чтобы держать поводья, странно и быстро махал обеими руками и все дальше и дальше сбивался с седла на одну сторону. Лошадь, набежав на тлевший в утреннем свете костер, уперлась, и Петя тяжело упал на мокрую землю. Казаки видели, как быстро задергались его руки и ноги, несмотря на то, что голова его не шевелилась. Пуля пробила ему голову.	time_tom_4p_3c_11f_1164
94	timeline_new_229	<p id="p1072">Долго не мог понять Пьер того, что с ним было. Со всех сторон он слышал вопли радости товарищей.</p>      <p id="p1073">- Братцы! Родимые мои, голубчики! - плача, кричали старые солдаты, обнимая казаков и гусар. Гусары и казаки окружали пленных и торопливо предлагали кто платья, кто сапоги, кто хлеба. Пьер рыдал, сидя посреди их, и не мог выговорить ни слова; он обнял первого подошедшего к нему солдата и, плача, целовал его.</p>	- Братцы! Родимые мои, голубчики! - плача, кричали старые солдаты, обнимая казаков и гусар. Гусары и казаки окружали пленных и торопливо предлагали кто платья, кто сапоги, кто хлеба. Пьер рыдал, сидя посреди их, и не мог выговорить ни слова; он обнял первого подошедшего к нему солдата и, плача, целовал его.	time_tom_4p_3c_15f_1173
95	timeline_new_231	Русская армия, думая, что Наполеон возьмет вправо за Днепр, что было одно разумно, подалась тоже вправо и вышла на большую дорогу к Красному. И тут, как в игре в жмурки, французы натянулись  на наш авангард. Неожиданно увидав врага, французы смешались, приостановились от неожиданности испуга, но потом опять побежали, бросая своих сзади следовавших товарищей. Тут, как сквозь строй русских войск, проходили три дня, одна за одной, отдельные части французов, сначала вице-короля, потом Даву, потом Ней. Все они побросали друг друга, побросали все свои тяжести, артиллерию, половину народа и убегали, только по ночам справа полукругами обходя русских.	Русская армия, думая, что Наполеон возьмет вправо за Днепр, что было одно разумно, подалась тоже вправо и вышла на большую дорогу к Красному. И тут, как в игре в жмурки, французы натянулись на наш авангард. Неожиданно увидав врага, французы смешались, приостановились от неожиданности испуга, но потом опять побежали, бросая своих сзади следовавших товарищей. Тут, как сквозь строй русских войск, проходили три дня, одна за одной, отдельные части французов, сначала вице-короля, потом Даву, потом Ней. Все они побросали друг друга, побросали все свои тяжести, артиллерию, половину народа и убегали, только по ночам справа полукругами обходя русских.	time_tom_4p_3c_17f_1177
96	timeline_new_233	Ежели про Березину так много писали и пишут, то со стороны французов это произошло только потому, что на Березинском прорванном мосту бедствия, претерпеваемые французской армией прежде равномерно, здесь вдруг сгруппировались в один момент и в одно трагическое зрелище, которое у всех осталось в памяти. Со стороны же русских так много говорили и писали про Березину только потому, что вдали от театра войны, в Петербурге, был составлен план (Пфулем же) поимки в стратегическую западню Наполеона на реке Березине. Все уверились, что все будет на деле точно так, как в плане, и потому настаивали на том, что именно Березинская переправа погубила французов. В сущности же, результаты Березинской переправы были гораздо менее гибельны для французов потерей орудий и пленных, чем Красное, как то показывают цифры.	Ежели про Березину так много писали и пишут, то со стороны французов это произошло только потому, что на Березинском прорванном мосту бедствия, претерпеваемые французской армией прежде равномерно, здесь вдруг сгруппировались в один момент и в одно трагическое зрелище, которое у всех осталось в памяти. Со стороны же русских так много говорили и писали про Березину только потому, что вдали от театра войны, в Петербурге, был составлен план (Пфулем же) поимки в стратегическую западню Наполеона на реке Березине. Все уверились, что все будет на деле точно так, как в плане, и потому настаивали на том, что именно Березинская переправа погубила французов. В сущности же, результаты Березинской переправы были гораздо менее гибельны для французов потерей орудий и пленных, чем Красное, как то показывают цифры.	time_tom_4p_4c_10f_1208
97	timeline_new_235	 <p id="p1351">29 ноября Кутузов въехал в Вильно — в свою добрую Вильну, как он говорил. Два раза в свою службу Кутузов был в Вильне губернатором. В богатой уцелевшей Вильне, кроме удобств жизни, которых так давно уже он был лишен, Кутузов нашел старых друзей и воспоминания. И он, вдруг отвернувшись от всех военных и государственных забот, погрузился в ровную, привычную жизнь настолько, насколько ему давали покоя страсти, кипевшие вокруг него, как будто все, что совершалось теперь и имело совершиться в историческом мире, нисколько его не касалось.</p>	29 ноября Кутузов въехал в Вильно — в свою добрую Вильну, как он говорил. Два раза в свою службу Кутузов был в Вильне губернатором. В богатой уцелевшей Вильне, кроме удобств жизни, которых так давно уже он был лишен, Кутузов нашел старых друзей и воспоминания. И он, вдруг отвернувшись от всех военных и государственных забот, погрузился в ровную, привычную жизнь настолько, насколько ему давали покоя страсти, кипевшие вокруг него, как будто все, что совершалось теперь и имело совершиться в историческом мире, нисколько его не касалось.	time_tom_4p_4c_10f_1211
