date	history_period	vpc_id	history_id	id	related_book_id	fragments	persons	short_title	title	type	text	strange_field	vol_id	part_id	chapter_id
07.10.1812	Октябрь 1812		124	1210	1214	1128		Выход французов из Москвы	Выход французов из Москвы	И	7 (19) октября 1812 года узнав о поражении Мюрата под Тарутиным Наполеон приказал оставить Москву. Покидая сожженную столицу император французов распорядился взорвать святыни Московского Кремля (однако проливной дождь и спешка не позволили в полной мере реализовать задуманное).				
21.09.1812	Сентябрь 1812	4202		1211				Фланговый марш русской армии	Фланговый марш русской армии	Л	 <p id="p446">Знаменитый фланговый марш состоял только в том, что русское войско, отступая все прямо назад по обратному направлению наступления, после того как наступление французов прекратилось, отклонилось от принятого сначала прямого направления и, не видя за собой преследования, естественно подалось в ту сторону, куда его влекло обилие продовольствия.</p>       <p id="p447">Если бы представить себе не гениальных полководцев во главе русской армии, но просто одну армию без начальников, то и эта армия не могла бы сделать ничего другого, кроме обратного движения к Москве, описывая дугу с той стороны, с которой было больше продовольствия и край был обильнее.</p>	4	2	2	
28.10.1812	Октябрь 1812	4206		1212				Капитуляция Ожеро под Ляховым и поражение Богарне под Духовщиной	Капитуляция Ожеро под Ляховым и поражение Богарне под Духовщиной	Л	 <p id="p506">Ежели бы казаки преследовали французов, не обращая внимания на то, что было позади и вокруг них, они взяли бы и Мюрата, и все, что тут было. Начальники и хотели этого. Но нельзя было сдвинуть с места казаков, когда они добрались до добычи и пленных. Команды никто не слушал. Взято было тут же тысяча пятьсот человек пленных, тридцать восемь орудий, знамена и, что важнее всего для казаков, лошади, седла, одеяла и различные предметы. Со всем этим надо было обойтись, прибрать к рукам пленных, пушки, поделить добычу, покричать, даже подраться между собой: всем этим занялись казаки.</p>	4	2	6	
12.10.1812	Октябрь 1812		125	1213	1217			Сражение при Малоярославце	Сражение при Малоярославце	И	12 (24) октября 1812 года основные войска под руководством Наполеона попытались пробиться к Калужской дороге, чтобы перед зимой выйти к плодородным и неразоренным южным губерниям России. В многочасовом сражении за город Малоярославец, который в ходе боя по многу раз переходил из рук в руки, Наполеон был остановлен. К ночи его войска заняли Малоярославец, однако к этому времени русская армия Кутузова уже сосредоточилась на выходе из города, плотно прикрыв Калужскую дорогу. В ожесточенном сражении обе армии ввели в огонь по 25-30 тысяч человек, из них за день потеряли примерно по 7 тысяч человек убитыми и ранеными. На следующий день Наполеон оставался на месте и не решался возобновлять наступление. 				
07.10.1812	Октябрь 1812	4213		1214				Выход французов из Москвы	Выход французов из Москвы	Л	В ночь с 6-го на 7-е октября началось движение выступавших французов: ломались кухни, балаганы, укладывались повозки и двигались войска и обозы. В семь часов утра конвой французов, в походной форме, в киверах, с ружьями, ранцами и огромными мешками, стоял перед балаганами, и французский оживленный говор, пересыпаемый ругательствами, перекатывался по всей линии.	4	2	13	
13.10.1812	Октябрь 1812		126	1215	1218	1130		Диверсии русской кавалерии	Диверсии русской кавалерии в районе Малоярославца	И	13 (25) октября 1812 года казачий отряд Платова совершил рейд в тыл основным силам Наполеона, нанес поражение частям корпуса Ю.А.Понятовского под Медынью, разграбил обоз Великой армии под Городней, казаки даже ворвались в расположение гвардейского корпуса и чуть было не взяли в плен самого Наполеона. После этих событий император французов решил отступать из России по ближайшей свободной дороге. И с этого дня до конца войны Наполеон носил на теле ампулу с ядом на случай возможного плена.   				
14.10.1812	Октябрь 1812		127	1216		1131		Начало отступления Великой армии	Начало отступления Великой армии	И	14 (26) октября 1812 года начало отступления основных сил Великой армии к Смоленску. Вскоре температура упала ниже нуля и этот марш превратился в холодный и голодный кошмар для французской армии.				
12.10.1812	Октябрь 1812	4218		1217				Сражение при Малоярославце	Сражение при Малоярославце	Л	Дохтуров идет к Малоярославцу, но Кутузов медлит со всей армией и отдает приказания об очищении Калуги, отступление за которую представляется ему весьма возможным. Кутузов везде отступает, но неприятель, не дожидаясь его отступления, бежит назад, в противную сторону. Историки Наполеона описывают нам искусный маневр его на Тарутино и Малоярославец и делают предположения о том, что бы было, если бы Наполеон успел проникнуть в богатые полуденные губернии. Но не говоря о том, что ничто не мешало Наполеону идти в эти полуденные губернии (так как русская армия давала ему дорогу), историки забывают то, что армия Наполеона не могла быть спасена ничем, потому что она в самой себе несла уже тогда неизбежные условия гибели.	4	2	18	
14.10.1812	Октябрь 1812	4218		1218				Диверсии русской кавалерии в районе Малоярославца	Диверсии русской кавалерии в районе Малоярославца	Л	Наполеон, с своим сорокалетним брюшком, не чувствуя в себе уже прежней поворотливости и смелости, понял этот намек. И под влиянием страха, которого он набрался от казаков, тотчас же согласился с Мутоном и отдал, как говорят историки, приказание об отступлении назад на Смоленскую дорогу. То, что Наполеон согласился с Мутоном и что войска пошли назад, не доказывает того, что он приказал это, но что силы, действовавшие на всю армию, в смысле направления ее по Можайской дороге, одновременно действовали и на Наполеона.	4	2	18	
17.10.1812	Октябрь 1812		128	1219	1222	1133,1134, 1176, 1177		Начало преследования Наполеона	Начало преследования Кутузовым отступающего Наполеона	И	17 (29) октября 1812 года русская армия Кутузова начала преследование отсупающей Великой армии, идя параллельным маршем южнее линии отступления противника по Старой Смоленской дороге.  Лишь конные отряды русских авангардов и партизан нависали над тылами отсупающей армии противника, сбивая арьергардные колонны французов «на спину» основным силам Наполеона. 				
19.10.1812	Октябрь 1812		129	1221				Сражение у Чашников 	Сражение у Чашников 	И	19 (31) октября 1812 года преследуя войска Удино и Сен-Сира русский корпус Витгенштейна натолкнулся на ожесточенное сопротивление на берегах речки Лукомли. Не зная о подходе к французам свежих сил корпуса Виктора, русский генерал приказал перейти в наступление. Это привело к достаточно серьезному столкновению, стоившему обеим сторонам нескольких сотен убитых и раненых. Вечером французы отступили. В этот же день на главном направлении военных действий Наполеон вступил с основными силами в Вязьму, где намеревался дать армии  два дня отдыха после тяжелейшего отступления от Малоярославца. Тем временем, нависающие над арьергардами казаки Платова прошли поле Бородинской битвы и решительным ударом завладели Колоцким монастырем, захватив при этом около 20 французских орудий и 2 знамени (т.е. почти без сопротивления в руки казакам попали большие трофеи, чем два месяца назад завоевали русские и французы друг у друга в мясорубке Бородинского дня).  				
17.10.1812	Октябрь 1812	4219		1222				Начало преследования Кутузовым отступающего Наполеона	Начало преследования Кутузовым отступающего Наполеона	Л	 <p id="p722">Для французов, пошедших назад по старой Смоленской дороге, конечная цель родины была слишком отдалена, и ближайшая цель, та, к которой, в огромной пропорции усиливаясь в толпе, стремились все желанья и надежды, - была Смоленск. Не потому, чтобы люди знали, что в Смоленске было много провианту и свежих войск, не потому, чтобы им говорили это (напротив, высшие чины армии и сам Наполеон знали, что там мало провианта), но потому, что это одно могло им дать силу двигаться и переносить настоящие лишения. Они, и те, которые знали, и те, которые не знали, одинаково обманывая себя, как к обетованной земле, стремились к Смоленску.</p>	4	2	19	
22.10.1812	Октябрь 1812	4219		1223				Сражение под Вязьмой	Сражение под Вязьмой	Л	  <p id="p729">Под Вязьмой Ермолов, Милорадович, Платов и другие, находясь в близости от французов, не могли воздержаться от желания отрезать и опрокинуть два французские корпуса. Кутузову, извещая его о своем намерении, они прислали в конверте, вместо донесения, лист белой бумаги.</p>       <p id="p730">И сколько ни старался Кутузов удержать войска, войска наши атаковали, стараясь загородить дорогу. Пехотные полки, как рассказывают, с музыкой и барабанным боем ходили в атаку и побили и потеряли тысячи людей.</p>       <p id="p731">Но отрезать - никого не отрезали и не опрокинули. И французское войско, стянувшись крепче от опасности, продолжало, равномерно тая, все тот же свой гибельный путь к Смоленску.</p>	4	2	19	
21.10.1812	Октябрь 1812	4304		1224				Петя в партизанском отряде	Петя в партизанском отряде	Л	<p id="p791">- Г'остов! Петя! - крикнул в это время Денисов, пробежав поданный ему конверт. - Да как же ты не сказал,  кто ты? - И Денисов с улыбкой, обернувшись, протянул руку офицеру.</p>       <p id="p792">Офицер этот был Петя Ростов.</p>       <p id="p793">Во всю дорогу Петя приготавливался к тому, как он, как следует большому и офицеру, не намекая на прежнее знакомство, будет держать себя с Денисовым. Но как только Денисов улыбнулся ему, Петя тотчас же просиял, покраснел от радости и, забыв приготовленную официальность, начал рассказывать о том, как он проехал мимо французов, и как он рад, что ему дано такое поручение, и что он был уже в сражении под Вязьмой, и что там отличился один гусар.</p>       <p id="p794">- Ну, я г'ад тебя видеть,- перебил его Денисов, и лицо его приняло опять озабоченное выражение.</p>	4	3	4	
22.10.1812	Октябрь 1812		130	1225	1223	1133,1145, 1165, 1174, 1192, 		Сражение под Вязьмой 	Сражение под Вязьмой 	И	22 октября (3 ноября) 1812 года при начале выступления основных сил Великой армии из Вязьмы русский авангард под руководством Милорадовича вышел к Смоленской дороге, пытаясь отрезать те силы неприятеля, которые еще не успели подойти к городу. Под угрозой окружения оказался корпус маршала Даву. Выступившие было из Вязьмы на запад корпуса Понятовского и Богарне равзернулись на восток и бросились на выручку корпусу Даву. Весь день французы с тяжелыми потерями прорывались на соединение друг с другом, что и удалось им в конце-концов осуществить ценой тяжелых потерь и брошенного обоза. Вечером последовал штурм Вязьмы неутомимыми войсками Милорадовича. К 18 часам сожженный город был очищен от захватчиков. Это было первое в кампании 1812 года открытое многочасовое крупное сражение (по 25-30 тысяч человек с обеих сторон), в котором французская армия потеряла людей в несколько раз больше русской, к тому же победителями были захвачены многочисленные обозы и освобождены, содержащееся под Вязьмой русские военнопленные.    				
22.10.1812	Октябрь 1812	4311		1226				Смерть Пети	Смерть Пети	Л	 <p id="p1010">- Подождать?.. Ураааа!.. - закричал Петя и, не медля ни одной минуты, поскакал к тому месту, откуда слышались выстрелы и где гуще был пороховой дым. Послышался залп, провизжали пустые и во что-то шлепнувшие пули. Казаки и Долохов вскакали вслед за Петей в ворота дома. Французы в колеблющемся густом дыме одни бросали оружие и выбегали из кустов навстречу казакам, другие бежали под гору к пруду. Петя скакал на своей лошади вдоль по барскому двору и, вместо того чтобы держать поводья, странно и быстро махал обеими руками и все дальше и дальше сбивался с седла на одну сторону. Лошадь, набежав на тлевший в утреннем свете костер, уперлась, и Петя тяжело упал на мокрую землю. Казаки видели, как быстро задергались его руки и ноги, несмотря на то, что голова его не шевелилась. Пуля пробила ему голову.</p>	4	3	11	
22.10.1812	Октябрь 1812		131	1227				Заговор Мале	Заговор Мале	И	22-23 октября 1812 года в Париже сбежавший из больницы для душевнобольных генерал-республиканец Мале распространил слух о гибели Наполеона в России и, подговорив часть парижского горнизона, попытался свергнуть империю и восстановить республику во Франции. Через несколько часов Мале был арестован и вскоре по пригорову Военного трибунала расстрелян, однако когда несколько дней спустя новость о смуте в Париже дошла до Наполеона, император понял, что ему необходимо как можно скорее попасть во Францию. 				
23.10.1812	Октябрь 1812		132	1228				Отъезд Наполеона	Отъезд Наполеона	И	23 октября (5 декабря) 1812 года Наполеон покинул остатки своей армии и выехал из Вильно в Париж. Для французского императора закончилась бесславная кампания 1812 года.  				
26.10.1812	Октябрь 1812		133	1229				Сражение под Дорогобужем	Сражение под Дорогобужем	И	26 октября (7 ноября) 1812 года авангард Милорадовича, сломив сопротивление французских дивизий Разу и Ледрю из корпуса маршала Нея, с боя освободил город Дорогубуж (важный транспортный узел перед Смоленском). При этом в плен к русским попало 600 французов с 6 орудиями.    				
28.10.1812	Октябрь 1812		134	1230	1212			Капиталуция Ожеро под Ляховым	Капиталуция Ожеро под Ляховым и поражение Богарне под Духовщиной	И	28 октября (9 ноября) 1812 года совместными действиями партизанских отрядов Давыдова, Сеславина и Фигнера была окружена и разбита резервная бригада Ж. П. Ожеро. Одна из самых громких побед русских партизан в 1812 году: чуть больше 1 тысячи партизан истребили около 2 тысяч наполеоновских солдат, после чего оставшиеся более 1,5 тысяч человек сдались в плен. Таким образом целиком была уничтожена «свежая» т.е. не участвовавшая в походе на Москву бригада, которая должна была подкрепить дезорганизованную и уставшую армию Наполеона.  Эту операцию малых партизанских отрядов прикрывал отряд В. В. Орлова-Денисова, отбившего попытки других французских частей прийти на помощь бригаде Ожеро. В этот же день казаки Платова нанесли поражение корпусу Богарне во время переправы последнего через реку Вопь. Итальянский корпус Великой армии лишился почти всего обоза и артиллерии. Около 2 тысяч человек было убито и около 3,5 тысяч попало в плен. После этого столкновения с платовскими казаками отступление итальянского корпуса стало превращаться в беспорядочное и катастрофическое бегство. 				
22.10.1812	Октябрь 1812	4315		1231				Освобождение Пьера из плена	Освобождение Пьера из плена	Л	<p id="p1072">Долго не мог понять Пьер того, что с ним было. Со всех сторон он слышал вопли радости товарищей.</p>       <p id="p1073">- Братцы! Родимые мои, голубчики! - плача, кричали старые солдаты, обнимая казаков и гусар. Гусары и казаки окружали пленных и торопливо предлагали кто платья, кто сапоги, кто хлеба. Пьер рыдал, сидя посреди их, и не мог выговорить ни слова; он обнял первого подошедшего к нему солдата и, плача, целовал его.</p>	4	3	15	
03.11.1812	Ноябрь 1812		135	1232	1233	1176, 1177, 1178, 1180, 1183, 1194,1195, 1196, 1198-1201, 1208,1212		Второе сражение под Красным	Второе сражение под Красным	И	3-6 (15-18) ноября 1812 года у местечка Красное войска Кутузова нависли над линией отступления армии Наполеона из Смоленска. В течение трех дней колонны наполеоновской армии прорывались на запад через огненный коридор, организованный русскими генералами. Вопреки требованиям амбициозных подопечных Кутузов не рискнул перегородить дорогу основным силам Наполеона. Окончательно отрезать удалось лишь арьергардный корпус Нея. Отчаянный маршал сопротивлялся в окружении до последней возможности. Из 8 тысяч солдат, которые были у Нея до сражения, ему удалось по бездорожью, кружными путями вывести к остаткам основной армии лишь несколько сотен человек. Всего Наполеон потерял под Красным более 30 тысяч человек, более 200 орудий и 6 знамен. Осторожный Кутузов при этом потерял около 2 тысяч человек убитыми и ранеными. 				
03.11.1812	Ноябрь 1812	4317		1233				Второе сражение под Красным	Второе сражение под Красным	Л	Русская армия, думая, что Наполеон возьмет вправо за Днепр, что было одно разумно, подалась тоже вправо и вышла на большую дорогу к Красному. И тут, как в игре в жмурки, французы натянулись  на наш авангард. Неожиданно увидав врага, французы смешались, приостановились от неожиданности испуга, но потом опять побежали, бросая своих сзади следовавших товарищей. Тут, как сквозь строй русских войск, проходили три дня, одна за одной, отдельные части французов, сначала вице-короля, потом Даву, потом Ней. Все они побросали друг друга, побросали все свои тяжести, артиллерию, половину народа и убегали, только по ночам справа полукругами обходя русских.	4	3	17	
14.11.1812	Ноябрь 1812		136	1234	1235	1208		Переправа через Березину	Переправа через Березину	И	14-16 (26-28) ноября 1812 года в соответствии со спланированной Кутузовым операцией русские войска Чичагова и Витгенштейна попытались отрезать отступающую армию Наполеона у реки Березина. В трехдневном сражении Наполеону благодаря искустным маневрам и самоотверженному мужеству своих солдат удалось вырваться из окружения, переправиться через Березену, спасти себя, большую часть гвардии и офицерского корпуса. Планы русского командования рухнули. Однако войска Наполеона понесли такие потери (до 40 тысяч человек), что после Березины Великая армия практически перестала существовать.   				
14.11.1812	Ноябрь 1812	4410		1235				Переправа через Березину	Переправа через Березину	Л	Ежели про Березину так много писали и пишут, то со стороны французов это произошло только потому, что на Березинском прорванном мосту бедствия, претерпеваемые французской армией прежде равномерно, здесь вдруг сгруппировались в один момент и в одно трагическое зрелище, которое у всех осталось в памяти. Со стороны же русских так много говорили и писали про Березину только потому, что вдали от театра войны, в Петербурге, был составлен план (Пфулем же) поимки в стратегическую западню Наполеона на реке Березине. Все уверились, что все будет на деле точно так, как в плане, и потому настаивали на том, что именно Березинская переправа погубила французов. В сущности же, результаты Березинской переправы были гораздо менее гибельны для французов потерей орудий и пленных, чем Красное, как то показывают цифры.	4	4	10	
28.11.1812	Ноябрь 1812		137	1236	1237	1177, 1193, 1195, 1213		Освобождение Вильно	Освобождение Вильно	И	28 ноября (10 декабря) 1812 года авангарды русского войска освободили Вильно, штурмом выбив из города французские войска Мюрата и Нея. Остатки былой Великой армии отправились в один из самых гибельных маршей кампании: гонимые жесточайшим морозом изможденные солдаты отступали к Ковно. Солдаты тысячами замерзали в пути, участь пленных стала завидной для былых покорителей Европы.  				
28.11.1812	Ноябрь 1812	4410		1237				Освобождение Вильно	Освобождение Вильно	Л	 <p id="p1351">29 ноября Кутузов въехал в Вильно — в свою добрую Вильну, как он говорил. Два раза в свою службу Кутузов был в Вильне губернатором. В богатой уцелевшей Вильне, кроме удобств жизни, которых так давно уже он был лишен, Кутузов нашел старых друзей и воспоминания. И он, вдруг отвернувшись от всех военных и государственных забот, погрузился в ровную, привычную жизнь настолько, насколько ему давали покоя страсти, кипевшие вокруг него, как будто все, что совершалось теперь и имело совершиться в историческом мире, нисколько его не касалось.</p>	4	4	10	
17.12.1812	Декабрь 1812		138	1238	1239			Известие Кутузова об изгнании неприятеля	Известие Кутузова об изгнании неприятеля	И	17 (29) декабря 1812 года главнокомандующий Кутузов отправил императору Александру известие, что пределы Российской империи полностью очищены от неприятеля. Исключение составляет лишь отряд пруссаков, с которыми ведуться переговоры о капитуляции. 				
17.12.1812	Декабрь 1812	4410		1239				Известие Кутузова об изгнании неприятеля	Известие Кутузова об изгнании неприятеля	Л	 <p id="p1363">Оставшись наедине с фельдмаршалом, государь высказал ему свое неудовольствие за медленность преследования, за ошибки в Красном и на Березине и сообщил свои соображения о будущем походе за границу. Кутузов не делал ни возражений, ни замечаний. То самое покорное и бессмысленное выражение, с которым он, семь лет тому назад, выслушивал приказания государя на Аустерлицком поле, установилось теперь на его лице.</p>	4	4	10	
18.12.1812	Декабрь 1812		139	1240				Таурогенская конвенция	Таурогенская конвенция	И	18 (30) декабря 1812 года прусский отряд графа Йорка (входил в X корпус Великой армии, который действовал на Прибалтийском направлении под руководством маршала Макдональда), остававшийся на российской территории согласился прекратить военные действия против России. Соответствующее соглашение было подписано генералом Йорком и представителем российской армии генералом Дибичем. Таурогенская конвенция стала результатом длительного и очень сложного процесса переговоров, который велся между русскими и пруссаками. Фактически речь шла о сепаратном мире, который Пруссия заключает с Россией, однако прусский король Фридрих Вильгельм III опасаясь Наполеона формально осудил этот шаг как «измену» Йорка. Вместе с тем, Фридрих Вильгельм знал о переговорах и велел своему генералу «действовать по обстоятельствам», т.е. фактически разрешил Йорку действовать на свой страх и риск. После Таурогенской конвенции для российских войск открывалась дорога для бескровного вторжения на территорию Восточной Пруссии. Однако русские войска входили в Европу не как завоеватели, а как освободители. После Таурогенского договора именно так их и встречали вчерашние противники, немцы. 				
24.12.1812	Декабрь 1812		140	1241				Взятие Кенигсберга	Взятие Кенигсберга	И	24 декабря 1812 (5 января 1813) года четыре казачьих полка ночью ворвались на плечах отступающей французской дивизии Гранжана в крупнейшую крепость Восточной Пруссии. Перед самым городом казаки опрокинули изможденных французов, взяв более 1 тысячи человек в плен. Кенигсберг пал практически бескровно. В самом городе в плен к русским попало еще более 7 тысяч солдат наполеоновской армии, в основном раненых и больных. А также были освобождены многочисленные русские военнопленные, которых состредотачивали здесь еще с начала войны.  				
25.12.1812	Декабрь 1812		141	1242				Манифест об окончании войны	Манифест об окончании Отечественной войны	И	25 декабря 1812 (6 января 1813) года император Александр I обнародовал манифест об окончании Отечественной войны, в нем император  выразил благодарность Господу Богу за одержанную победу. В манифесте говорится о Главнокомандующем, военачальниках и всем русском воинстве, что «содеянное ими есть превыше сил человеческих». 				
01.01.1813	Январь 1813		142	1243				Занятие Восточной Пруссии	Занятие Восточной Пруссии	И	Январь 1813 года русские войска, обескровленные и уставшие после тяжелейшей кампании с возможно быстрейшей скоростью заняли Восточную Пруссию, либо выбив французские гарнизоны из ключевых крепостей, либо приступив к их осаде. Кутузов и Александр торопились с занятием возможно большего пространства Германии и Польши, пока Наполеону не удалось оправиться от поражения в России и набрать новую армию. Оторвавшись на десятки и даже сотни километров от основной армии впереди действовали «летучие» отряды кавалерии Чернышева, Платова, Иловайского, Бенкендорфа и др. Наполеоновская власть в Германии зашаталась под натиском изможденных и немногочисленных русских войск. В городах Пруссии население встречало русских как освободителей, австрийцы заключили с русской армией договор о перемирии. Сопротивлении оказывали только французские гарнизоны и контингенты отдельных немецких земель, лояльных Парижу (саксонцы, вестфальцы, баварцы).  				
27.01.1813	Январь 1813		143	1244				Занятие Варшавы	Занятие Варшавы	И	27 января (8 февраля) 1813 года войска Милорадовича без боя вступили в Варшаву. Польское общество отнеслось к победителям неприязненно, но после разгрома основных вооруженных сил в кампании 1812 года никакого сопротивления поляки не оказали. Лишь наиболее убежденные противники России выехали во Францию для продолжения борьбы. 				
01.02.1813	Февраль 1813		144	1245				Наступление русских войск в Пруссии 	Наступление русских войск в Пруссии 	И	Февраль 1813 года русские войска очистили от французов Пруссию и Польшу.  				
16.02.1813	Февраль 1813		145	1246				Калишский договор	Калишский договор	И	16 (28) февраля 1813 года между Россией и Пруссией подписана Калишский союзный договор. Пруссия разрывала все связи с Наполеоном, примыкала к союзу с Россией и обязалась участвовать в войне с Наполеоном.				
20.03.1813	Февраль 1813		146	1247				Взятие Берлина	Взятие Берлина	И	20 февраля (4 марта) 1813 года летучий отряд Чернышева практически бескровно занял Берлин. По странному историческому совпадению в прошлый раз русские войска брали Берлин в 1760 году под руководством генерала, носившего ту же фамилию (любимец Александра I разведчик и партизан А. И. Чернышев приходился дальним родственником З. Г. Чернышеву, полководцу и государственному деятелю времен Елизаветы и Екатерины II).  				
05.03.1813	Март 1813		147	1248				Пруссия объявила войну Франции	Пруссия объявила войну Франции	И	5 (17) марта 1813 Пруссия объявила войну Франции. 				
04.04.1813	Апрель 1813		148	1250				Капитуляция крепости Торн	Капитуляция крепости Торн	И	4 (16) апреля 1813 года после мужественной и активной обороны во течение двух месяцев осады капитулировал гарнизон одной из лучших наполеоновских крепостей на Висле. После нескольких дней решительной бомбардировки гарнизон сдал крепость на том условии, что солдатам разрешат немедленно вернуться домой под честное слово не участвовать в дальнейшей войне. Капитуляция Торна дала русской армии значительные военные трофие, а главное позволила осождавшим крепость 13 тысячам русских воинов во главе с Барклаем де Толли поддержать действия основной армии против Наполеона в Германии.    				
